Num Units,Batch Size,Epochs,Dense Activation,drop,optimizer,"Fold Results (accuracy, precision, recall, f1)"
64,32,100,relu,0.2,Adam,"[(1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (0.9984984984984985, 0.9985209089686702, 0.9984984984984985, 0.9985035170935704), (1.0, 1.0, 1.0, 1.0)]"
64,32,100,relu,0.5,Adam,"[(0.9985007496251874, 0.998522797424817, 0.9985007496251874, 0.9985056771956902), (1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0)]"
64,64,35,relu,0.2,Adam,"[(1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0)]"
64,64,35,relu,0.5,Adam,"[(1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0)]"
64,64,60,relu,0.2,Adam,"[(0.992503748125937, 0.9930243211727469, 0.992503748125937, 0.9926228902646297), (1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (1.0, 1.0, 1.0, 1.0), (0.9894894894894894, 0.9904973466617303, 0.9894894894894894, 0.9897233071022623)]"
64,64,60,relu,0.5,Adam,"[(0.9985007496251874, 0.998522797424817, 0.9985007496251874, 0.9985056771956902), (1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (0.9984984984984985, 0.9985209089686702, 0.9984984984984985, 0.9985035170935704), (1.0, 1.0, 1.0, 1.0)]"
64,64,100,relu,0.2,Adam,"[(1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0)]"
64,64,100,relu,0.5,Adam,"[(0.9985007496251874, 0.998522797424817, 0.9985007496251874, 0.9985056771956902), (0.9940029985007496, 0.9940427137424666, 0.9940029985007496, 0.9939206987357331), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0)]"
128,8,35,relu,0.2,Adam,"[(1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0)]"
128,8,35,relu,0.5,Adam,"[(1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (1.0, 1.0, 1.0, 1.0), (0.9984984984984985, 0.9985209089686702, 0.9984984984984985, 0.9985035170935704)]"
128,8,60,relu,0.2,Adam,"[(1.0, 1.0, 1.0, 1.0), (0.9970014992503748, 0.9970884123155813, 0.9970014992503748, 0.9970210441278429), (0.9985007496251874, 0.998522797424817, 0.9985007496251874, 0.9985056771956902), (1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0)]"
128,8,60,relu,0.5,Adam,"[(0.9985007496251874, 0.998522797424817, 0.9985007496251874, 0.9985056771956902), (1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0)]"
128,8,100,relu,0.2,Adam,"[(1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (0.9984984984984985, 0.9985209089686702, 0.9984984984984985, 0.9985035170935704), (1.0, 1.0, 1.0, 1.0)]"
128,8,100,relu,0.5,Adam,"[(0.9985007496251874, 0.998522797424817, 0.9985007496251874, 0.9985056771956902), (1.0, 1.0, 1.0, 1.0), (0.9970014992503748, 0.9970014992503748, 0.9970014992503748, 0.9970014992503748), (1.0, 1.0, 1.0, 1.0), (0.9984984984984985, 0.9985009968371032, 0.9984984984984985, 0.998493392681442)]"
128,32,35,relu,0.2,Adam,"[(0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0)]"
128,32,35,relu,0.5,Adam,"[(0.9970014992503748, 0.9970014992503748, 0.9970014992503748, 0.9970014992503748), (1.0, 1.0, 1.0, 1.0), (0.9970014992503748, 0.9970014992503748, 0.9970014992503748, 0.9970014992503748), (0.9984984984984985, 0.9985209089686702, 0.9984984984984985, 0.9985035170935704), (0.9984984984984985, 0.9985009968371032, 0.9984984984984985, 0.998493392681442)]"
128,32,60,relu,0.2,Adam,"[(1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0)]"
128,32,60,relu,0.5,Adam,"[(1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0)]"
128,32,100,relu,0.2,Adam,"[(0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0)]"
128,32,100,relu,0.5,Adam,"[(1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0)]"
128,64,35,relu,0.2,Adam,"[(0.9970014992503748, 0.9970884123155813, 0.9970014992503748, 0.9970210441278429), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (1.0, 1.0, 1.0, 1.0), (0.9984984984984985, 0.9985209089686702, 0.9984984984984985, 0.9985035170935704)]"
128,64,35,relu,0.5,Adam,"[(1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (0.9970014992503748, 0.9970014992503748, 0.9970014992503748, 0.9970014992503748), (0.9954954954954955, 0.9955179059656672, 0.9954954954954955, 0.9954487341252987), (1.0, 1.0, 1.0, 1.0)]"
128,64,60,relu,0.2,Adam,"[(1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (1.0, 1.0, 1.0, 1.0), (0.9984984984984985, 0.9985009968371032, 0.9984984984984985, 0.998493392681442)]"
128,64,60,relu,0.5,Adam,"[(1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (0.9970014992503748, 0.9970114610468852, 0.9970014992503748, 0.9969812779285746), (1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0)]"
128,64,100,relu,0.2,Adam,"[(1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (0.9984984984984985, 0.9985209089686702, 0.9984984984984985, 0.9985035170935704), (1.0, 1.0, 1.0, 1.0)]"
128,64,100,relu,0.5,Adam,"[(1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (1.0, 1.0, 1.0, 1.0), (0.9984984984984985, 0.9985209089686702, 0.9984984984984985, 0.9985035170935704)]"
512,8,35,relu,0.2,Adam,"[(1.0, 1.0, 1.0, 1.0), (0.9895052473763118, 0.9904979942461202, 0.9895052473763118, 0.9897349661207634), (0.9955022488755623, 0.9955438415526598, 0.9955022488755623, 0.9955170315870698), (0.996996996996997, 0.9970069737511598, 0.996996996996997, 0.9969763953125018), (0.9894894894894894, 0.9904973466617303, 0.9894894894894894, 0.9897233071022623)]"
512,8,35,relu,0.5,Adam,"[(1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (0.9984984984984985, 0.9985209089686702, 0.9984984984984985, 0.9985035170935704), (1.0, 1.0, 1.0, 1.0)]"
512,8,60,relu,0.2,Adam,"[(0.9985007496251874, 0.998522797424817, 0.9985007496251874, 0.9985056771956902), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (1.0, 1.0, 1.0, 1.0), (0.9984984984984985, 0.9985209089686702, 0.9984984984984985, 0.9985035170935704)]"
512,8,60,relu,0.5,Adam,"[(0.9970014992503748, 0.9970884123155813, 0.9970014992503748, 0.9970210441278429), (1.0, 1.0, 1.0, 1.0), (0.9970014992503748, 0.9970114610468852, 0.9970014992503748, 0.9969812779285746), (1.0, 1.0, 1.0, 1.0), (0.9984984984984985, 0.9985209089686702, 0.9984984984984985, 0.9985035170935704)]"
512,8,100,relu,0.2,Adam,"[(1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (0.9984984984984985, 0.9985209089686702, 0.9984984984984985, 0.9985035170935704), (0.9984984984984985, 0.9985209089686702, 0.9984984984984985, 0.9985035170935704)]"
512,8,100,relu,0.5,Adam,"[(1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0)]"
512,32,35,relu,0.2,Adam,"[(1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0)]"
512,32,35,relu,0.5,Adam,"[(0.9955022488755623, 0.995695009638038, 0.9955022488755623, 0.9955458580462251), (1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (1.0, 1.0, 1.0, 1.0), (0.9984984984984985, 0.9985009968371032, 0.9984984984984985, 0.998493392681442)]"
512,32,60,relu,0.2,Adam,"[(0.9985007496251874, 0.998522797424817, 0.9985007496251874, 0.9985056771956902), (1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0)]"
512,32,60,relu,0.5,Adam,"[(0.9985007496251874, 0.998522797424817, 0.9985007496251874, 0.9985056771956902), (0.992503748125937, 0.9930243211727469, 0.992503748125937, 0.9926228902646297), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0)]"
512,32,100,relu,0.2,Adam,"[(1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0)]"
512,32,100,relu,0.5,Adam,"[(1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (0.9984984984984985, 0.9985009968371032, 0.9984984984984985, 0.998493392681442), (0.996996996996997, 0.9970853206147323, 0.996996996996997, 0.9970169007868658)]"
512,64,35,relu,0.2,Adam,"[(0.9985007496251874, 0.998522797424817, 0.9985007496251874, 0.9985056771956902), (1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0)]"
512,64,35,relu,0.5,Adam,"[(1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0)]"
512,64,60,relu,0.2,Adam,"[(0.9955022488755623, 0.995695009638038, 0.9955022488755623, 0.9955458580462251), (1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0)]"
512,64,60,relu,0.5,Adam,"[(1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (0.9984984984984985, 0.9985009968371032, 0.9984984984984985, 0.998493392681442), (1.0, 1.0, 1.0, 1.0)]"
512,64,100,relu,0.2,Adam,"[(0.9985007496251874, 0.998522797424817, 0.9985007496251874, 0.9985056771956902), (0.9970014992503748, 0.9970114610468852, 0.9970014992503748, 0.9969812779285746), (0.9970014992503748, 0.9970114610468852, 0.9970014992503748, 0.9969812779285746), (1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0)]"
512,64,100,relu,0.5,Adam,"[(0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985032442181571, 0.9985007496251874, 0.9984957375130993), (1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0)]"
