Num Units,Batch Size,Epochs,Dense Activation,drop,optimizer,"Fold Results (accuracy, precision, recall, f1)"
32,64,100,relu,0.2,Adam,"[(0.697, 0.7060789602739644, 0.697, 0.6966285138708652), (0.701, 0.7143042734684536, 0.701, 0.70469924235479), (0.6995, 0.7075226838372725, 0.6995, 0.7023291190201653), (0.6985, 0.7077355820285909, 0.6985, 0.7016650966881745), (0.6623311655827914, 0.670712485133946, 0.6623311655827914, 0.6651671222983272)]"
32,64,100,relu,0.5,Adam,"[(0.6455, 0.681866591873132, 0.6455, 0.6106816768911603), (0.6545, 0.6878696675283804, 0.6545, 0.6246425432515094), (0.6555, 0.6798250687234051, 0.6555, 0.6302789342707923), (0.652, 0.6616710986604086, 0.652, 0.616917377307421), (0.6663331665832917, 0.6951901977025655, 0.6663331665832917, 0.647150885862437)]"
64,8,35,relu,0.2,Adam,"[(0.6865, 0.695280116138648, 0.6865, 0.6887607109259496), (0.671, 0.6970049725479497, 0.671, 0.6779094511156786), (0.6605, 0.6714159660807593, 0.6605, 0.6646886529746416), (0.706, 0.7119260821181388, 0.706, 0.7083441238437643), (0.7148574287143572, 0.7213710537058612, 0.7148574287143572, 0.7168761960433819)]"
64,8,35,relu,0.5,Adam,"[(0.6805, 0.6889618435869314, 0.6805, 0.6528332303110156), (0.657, 0.6973911297519186, 0.657, 0.6247113699670926), (0.654, 0.6878748475657972, 0.654, 0.6269210749960044), (0.664, 0.7004998890788633, 0.664, 0.629675488694644), (0.6868434217108554, 0.7014243965723045, 0.6868434217108554, 0.670035714670718)]"
64,8,60,relu,0.2,Adam,"[(0.68, 0.6883616350849231, 0.68, 0.6824221752930724), (0.664, 0.6820716775640169, 0.664, 0.669832540954291), (0.711, 0.7143975484498483, 0.711, 0.7101043276406762), (0.7035, 0.7176359992146403, 0.7035, 0.707900500426647), (0.7013506753376688, 0.7113415386611461, 0.7013506753376688, 0.7043343244371297)]"
64,8,60,relu,0.5,Adam,"[(0.668, 0.7074431664894782, 0.668, 0.6542410907896434), (0.685, 0.7068737369203145, 0.685, 0.6654541730470998), (0.696, 0.7065010440847755, 0.696, 0.6798624632375556), (0.686, 0.724276909409061, 0.686, 0.6656111459860399), (0.6918459229614807, 0.7128039542163115, 0.6918459229614807, 0.6744109064328736)]"
64,8,100,relu,0.2,Adam,"[(0.6945, 0.7062540489951561, 0.6945, 0.6961881624355827), (0.7025, 0.7088055812815064, 0.7025, 0.7028309950701968), (0.7085, 0.7190749451992378, 0.7085, 0.7108147063397485), (0.7105, 0.7211273374745713, 0.7105, 0.714012738336358), (0.7058529264632316, 0.710450299081816, 0.7058529264632316, 0.7071164994195733)]"
64,8,100,relu,0.5,Adam,"[(0.683, 0.7038107434724069, 0.683, 0.6644172673685907), (0.667, 0.7073175693299416, 0.667, 0.6515695255215026), (0.689, 0.709020215110285, 0.689, 0.6737346900688761), (0.691, 0.7152563260610485, 0.691, 0.6734438704912752), (0.6878439219609805, 0.7090096686322576, 0.6878439219609805, 0.6720305982170215)]"
64,32,35,relu,0.2,Adam,"[(0.67, 0.6748451076903078, 0.67, 0.6714388084717651), (0.6835, 0.7009144976961815, 0.6835, 0.6850837729391187), (0.6805, 0.6866159788586271, 0.6805, 0.6817067685547955), (0.6985, 0.7042982147744082, 0.6985, 0.7000944978055645), (0.7053526763381691, 0.7083022726865824, 0.7053526763381691, 0.7048616562851351)]"
64,32,35,relu,0.5,Adam,"[(0.6225, 0.6861709056031416, 0.6225, 0.6068495310758186), (0.6925, 0.7205093324125649, 0.6925, 0.6791167442580948), (0.6665, 0.6888173856667467, 0.6665, 0.635823349797922), (0.6455, 0.6800663089312093, 0.6455, 0.6209312553837293), (0.6683341670835418, 0.6884646496627416, 0.6683341670835418, 0.6482069707739062)]"
64,32,60,relu,0.2,Adam,"[(0.6935, 0.7023643423913537, 0.6935, 0.6960622679214227), (0.684, 0.6952340593501483, 0.684, 0.6879524799683414), (0.702, 0.708966676988784, 0.702, 0.7045456406047177), (0.7135, 0.7190102437776184, 0.7135, 0.7154629150757617), (0.6728364182091046, 0.6725062045831492, 0.6728364182091046, 0.6711693311099901)]"
64,32,60,relu,0.5,Adam,"[(0.69, 0.6996696389073962, 0.69, 0.6696353518971433), (0.698, 0.7176527861808829, 0.698, 0.6855892381970442), (0.668, 0.6963908039467391, 0.668, 0.6433949109952659), (0.6625, 0.6965159660909478, 0.6625, 0.6498436715509169), (0.6758379189594798, 0.6965958314628561, 0.6758379189594798, 0.6578111203088913)]"
64,32,100,relu,0.2,Adam,"[(0.6995, 0.7052148602408468, 0.6995, 0.7013694649684179), (0.697, 0.7038004168565312, 0.697, 0.6994284229438082), (0.711, 0.7166257980259637, 0.711, 0.7132332634855516), (0.7075, 0.7142666206749541, 0.7075, 0.708087778341929), (0.6748374187093547, 0.6826231080049322, 0.6748374187093547, 0.677764625934237)]"
64,32,100,relu,0.5,Adam,"[(0.6875, 0.7069874779799437, 0.6875, 0.6684871681797688), (0.6785, 0.7062114989754289, 0.6785, 0.664565435432783), (0.688, 0.6967533410916552, 0.688, 0.6746424189337483), (0.6925, 0.7140467714557254, 0.6925, 0.6729307942401466), (0.6853426713356678, 0.7034863279361556, 0.6853426713356678, 0.6755168722237128)]"
64,64,35,relu,0.2,Adam,"[(0.705, 0.7130749323371547, 0.705, 0.7070719768933146), (0.6945, 0.7056445697707328, 0.6945, 0.6983903688105828), (0.7105, 0.7161185585319392, 0.7105, 0.7126715276443204), (0.71, 0.7172560008854112, 0.71, 0.7099161810165047), (0.7058529264632316, 0.7160450382100618, 0.7058529264632316, 0.7098125929539136)]"
64,64,35,relu,0.5,Adam,"[(0.67, 0.7011118110698604, 0.67, 0.6449322266597773), (0.6635, 0.702742429707871, 0.6635, 0.6464329592291557), (0.678, 0.6913794834223307, 0.678, 0.6592591771284354), (0.667, 0.6983568659811724, 0.667, 0.6412486935467748), (0.6738369184592297, 0.6828167367739323, 0.6738369184592297, 0.6538738575415179)]"
64,64,60,relu,0.2,Adam,"[(0.6965, 0.6960450724711029, 0.6965, 0.6953870675582936), (0.673, 0.6840462259465672, 0.673, 0.6748259811929486), (0.671, 0.6849404791427858, 0.671, 0.6763082833850741), (0.7, 0.7056460814007156, 0.7, 0.7010838427775663), (0.689344672336168, 0.6964314048431897, 0.689344672336168, 0.6921222258900303)]"
64,64,60,relu,0.5,Adam,"[(0.6805, 0.7031552454554388, 0.6805, 0.6627553726347151), (0.68, 0.7029112377808289, 0.68, 0.6571128290695517), (0.6565, 0.6968935997113765, 0.6565, 0.6284663102210682), (0.684, 0.7039120916251618, 0.684, 0.6611566936398562), (0.689344672336168, 0.70152696118105, 0.689344672336168, 0.6748640194721496)]"
64,64,100,relu,0.2,Adam,"[(0.669, 0.6757657095120349, 0.669, 0.6702682227505591), (0.7095, 0.7204168727497855, 0.7095, 0.7120026607696452), (0.666, 0.676390840282782, 0.666, 0.6687016343273635), (0.695, 0.7053571000861992, 0.695, 0.698625926921209), (0.678839419709855, 0.6889740012331899, 0.678839419709855, 0.6824835671907096)]"
64,64,100,relu,0.5,Adam,"[(0.681, 0.6988798654201203, 0.681, 0.6584255619168434), (0.6795, 0.7006047516531079, 0.6795, 0.6546740597770638), (0.679, 0.7039318593508568, 0.679, 0.669581558593676), (0.6895, 0.7076871218234321, 0.6895, 0.6770079666853015), (0.6578289144572286, 0.6836132174799284, 0.6578289144572286, 0.6348857027441825)]"
128,8,35,relu,0.2,Adam,"[(0.6945, 0.7045399499077973, 0.6945, 0.6951157393189059), (0.6595, 0.6647463288433275, 0.6595, 0.66113581724945), (0.692, 0.705980561654032, 0.692, 0.6968087606722043), (0.645, 0.6756048535419046, 0.645, 0.6526386330026874), (0.6828414207103551, 0.6942344072982515, 0.6828414207103551, 0.6865141801114499)]"
128,8,35,relu,0.5,Adam,"[(0.647, 0.7008206483093697, 0.647, 0.6420900197127234), (0.7065, 0.7233063914495835, 0.7065, 0.7026069725256254), (0.657, 0.6929080609772561, 0.657, 0.6318330892017475), (0.68, 0.7328469537933417, 0.68, 0.668175996846254), (0.6903451725862931, 0.7016976549897669, 0.6903451725862931, 0.6735755426855691)]"
128,8,60,relu,0.2,Adam,"[(0.693, 0.6969915659903022, 0.693, 0.691995738307249), (0.7035, 0.7134067167291044, 0.7035, 0.7064402278304299), (0.659, 0.6815401861968492, 0.659, 0.6642217410982355), (0.6645, 0.6879759334233019, 0.6645, 0.6712585789141199), (0.6998499249624812, 0.7051006611257502, 0.6998499249624812, 0.7010637184680012)]"
128,8,60,relu,0.5,Adam,"[(0.644, 0.7131522463981996, 0.644, 0.6363779493225524), (0.657, 0.7029900826024439, 0.657, 0.6510061229969266), (0.6805, 0.7136497436920274, 0.6805, 0.6650944268977114), (0.7055, 0.736075601036803, 0.7055, 0.6995837164610732), (0.6033016508254128, 0.6880157296060533, 0.6033016508254128, 0.5991051952719323)]"
128,8,100,relu,0.2,Adam,"[(0.6685, 0.6775423995643025, 0.6685, 0.670644562263394), (0.6605, 0.6715983371249667, 0.6605, 0.6640762464019325), (0.6935, 0.7008216989590317, 0.6935, 0.6958045794299526), (0.6775, 0.6899222033755532, 0.6775, 0.6811835047741549), (0.6678339169584793, 0.6721993084789508, 0.6678339169584793, 0.6677266632299815)]"
128,8,100,relu,0.5,Adam,"[(0.6655, 0.7049219516564407, 0.6655, 0.6475478987620601), (0.5865, 0.6815203386492469, 0.5865, 0.5836423357307835), (0.6675, 0.7128279178830285, 0.6675, 0.6514719336502295), (0.685, 0.717776371114954, 0.685, 0.6711139362220157), (0.639319659829915, 0.7012534382667643, 0.639319659829915, 0.6389376391353622)]"
128,32,35,relu,0.2,Adam,"[(0.689, 0.6994666327375746, 0.689, 0.6907731633690539), (0.6545, 0.6724959699299805, 0.6545, 0.66009253142434), (0.718, 0.7236991453903525, 0.718, 0.7199525193771026), (0.6645, 0.6715316381987577, 0.6645, 0.6669038809830907), (0.6653326663331666, 0.679548639485307, 0.6653326663331666, 0.6690005843848349)]"
128,32,35,relu,0.5,Adam,"[(0.6325, 0.7025389682768267, 0.6325, 0.6214416770058112), (0.6915, 0.7226916416123949, 0.6915, 0.6837712928794026), (0.694, 0.7108668661598573, 0.694, 0.6848492188798551), (0.7075, 0.7249985216543433, 0.7075, 0.6980740932610084), (0.7073536768384192, 0.7192629472378244, 0.7073536768384192, 0.6959890274331086)]"
128,32,60,relu,0.2,Adam,"[(0.705, 0.7075329335399481, 0.705, 0.7045773812359615), (0.6985, 0.7020343967017154, 0.6985, 0.6987921176248418), (0.67, 0.670730755381926, 0.67, 0.6700023460722639), (0.698, 0.7065013212467149, 0.698, 0.70036719260463), (0.6653326663331666, 0.668002293948047, 0.6653326663331666, 0.6661077643766498)]"
128,32,60,relu,0.5,Adam,"[(0.696, 0.7249932534755976, 0.696, 0.6864485277110259), (0.6975, 0.7283624080095594, 0.6975, 0.6971708500973467), (0.6665, 0.7065080462453768, 0.6665, 0.6612980916278661), (0.6905, 0.7129371049097311, 0.6905, 0.6796685154345513), (0.6028014007003502, 0.680154583383919, 0.6028014007003502, 0.6045560529241625)]"
128,32,100,relu,0.2,Adam,"[(0.6975, 0.7084885598214349, 0.6975, 0.7000305978178651), (0.6935, 0.7007443648280495, 0.6935, 0.6952951646494119), (0.6925, 0.7046258752266987, 0.6925, 0.6952999913774113), (0.673, 0.6805385745300915, 0.673, 0.6758894104413569), (0.6863431715857929, 0.6991429221826457, 0.6863431715857929, 0.6907774953717516)]"
128,32,100,relu,0.5,Adam,"[(0.7145, 0.7302001405462263, 0.7145, 0.7111828238348754), (0.7025, 0.7177915023721002, 0.7025, 0.6921847074920326), (0.698, 0.7338095435817327, 0.698, 0.6900494610185592), (0.709, 0.7474133562959568, 0.709, 0.7130283321661929), (0.6943471735867934, 0.7043439853310273, 0.6943471735867934, 0.6915297532931554)]"
128,64,35,relu,0.2,Adam,"[(0.685, 0.6984491379131321, 0.685, 0.687054541997369), (0.6725, 0.6827242685067791, 0.6725, 0.6756340096619907), (0.6885, 0.6965299999177516, 0.6885, 0.691245885120386), (0.7035, 0.7130074728449594, 0.7035, 0.706344642789076), (0.6528264132066033, 0.6586081190611107, 0.6528264132066033, 0.6548358587669506)]"
128,64,35,relu,0.5,Adam,"[(0.6865, 0.7098413624365999, 0.6865, 0.6777617838555495), (0.68, 0.7018705389356235, 0.68, 0.6649970348487965), (0.685, 0.7043452744827765, 0.685, 0.6718496496669863), (0.696, 0.71148063595992, 0.696, 0.6835620433385464), (0.6878439219609805, 0.6963288899239684, 0.6878439219609805, 0.67324977826718)]"
128,64,60,relu,0.2,Adam,"[(0.6645, 0.6793160021510628, 0.6645, 0.6683964628087281), (0.6925, 0.7006784533116172, 0.6925, 0.6952615648239349), (0.6875, 0.6997654238040877, 0.6875, 0.6919297602070045), (0.693, 0.7081775126009973, 0.693, 0.6974046245865476), (0.6768384192096047, 0.6857007359191372, 0.6768384192096047, 0.6799027263055302)]"
128,64,60,relu,0.5,Adam,"[(0.698, 0.7196411528391472, 0.698, 0.6844954535009755), (0.6905, 0.7138776280603282, 0.6905, 0.6836553738383733), (0.666, 0.7093630726874838, 0.666, 0.6589973314381564), (0.722, 0.736203023132004, 0.722, 0.7179801151836684), (0.6758379189594798, 0.7068251735218763, 0.6758379189594798, 0.6656707962984051)]"
128,64,100,relu,0.2,Adam,"[(0.6775, 0.6891830782294209, 0.6775, 0.6800897989201325), (0.636, 0.6630349662356305, 0.636, 0.6419840066415523), (0.689, 0.6952367734565181, 0.689, 0.691133187641037), (0.691, 0.700033980339055, 0.691, 0.6941064980992401), (0.6868434217108554, 0.6977977578421971, 0.6868434217108554, 0.6908376814921372)]"
128,64,100,relu,0.5,Adam,"[(0.6975, 0.7121609919396306, 0.6975, 0.6886458726732386), (0.7135, 0.728831237027632, 0.7135, 0.7110630091418119), (0.6445, 0.6980256876359248, 0.6445, 0.6455325172478329), (0.6605, 0.7013046491467927, 0.6605, 0.6601482979746279), (0.696848424212106, 0.7251115262313835, 0.696848424212106, 0.695904784768117)]"
512,8,35,relu,0.2,Adam,"[(0.6805, 0.692792438099747, 0.6805, 0.6828642798652396), (0.633, 0.6693660384865596, 0.633, 0.6419165849045261), (0.667, 0.6780223688251904, 0.667, 0.6710725665727088), (0.69, 0.7022430186320252, 0.69, 0.6919414087032164), (0.6448224112056028, 0.6607810143861131, 0.6448224112056028, 0.6474267278648165)]"
512,8,35,relu,0.5,Adam,"[(0.6975, 0.7079659103701657, 0.6975, 0.6929136315261967), (0.4815, 0.6273351025345524, 0.4815, 0.44392193557451776), (0.523, 0.6432721234445372, 0.523, 0.5029492902582816), (0.731, 0.7445674670346084, 0.731, 0.727537686263868), (0.6813406703351675, 0.7205285226342387, 0.6813406703351675, 0.6739391713815674)]"
512,8,60,relu,0.2,Adam,"[(0.6455, 0.6757048755965461, 0.6455, 0.6526266342262421), (0.679, 0.6801570739252906, 0.679, 0.6782264909173368), (0.6795, 0.6917023736857194, 0.6795, 0.6834465689753864), (0.6445, 0.6688402310062025, 0.6445, 0.6488331340966169), (0.6953476738369184, 0.7033970667977761, 0.6953476738369184, 0.6934141691776438)]"
512,8,60,relu,0.5,Adam,"[(0.6965, 0.7235587773646286, 0.6965, 0.6920199418025097), (0.484, 0.6081093233978068, 0.484, 0.44084972498189723), (0.6675, 0.7145749786338833, 0.6675, 0.6662142659480108), (0.712, 0.7252390523747431, 0.712, 0.7088264669910134), (0.6758379189594798, 0.7084107699598353, 0.6758379189594798, 0.6702503122727452)]"
512,8,100,relu,0.2,Adam,"[(0.693, 0.6994461623959917, 0.693, 0.6930328112134023), (0.674, 0.690181837308834, 0.674, 0.6788149866241504), (0.6685, 0.6694012206051505, 0.6685, 0.6666931454445744), (0.698, 0.7144989554439239, 0.698, 0.7012875625572078), (0.6538269134567284, 0.6673432844310203, 0.6538269134567284, 0.6574669832853111)]"
512,8,100,relu,0.5,Adam,"[(0.658, 0.7041797586330357, 0.658, 0.6406245557015953), (0.69, 0.7183954145728292, 0.69, 0.6867508523784439), (0.4875, 0.6261648016814376, 0.4875, 0.45956301648485054), (0.653, 0.7105698503670457, 0.653, 0.6275135859023835), (0.6533266633316658, 0.7102086749944372, 0.6533266633316658, 0.6378117536572877)]"
512,32,35,relu,0.2,Adam,"[(0.6755, 0.6836370400072894, 0.6755, 0.676296936971096), (0.636, 0.6670708122878185, 0.636, 0.6449114355883326), (0.6875, 0.6971255018647886, 0.6875, 0.6904431572738611), (0.659, 0.6940375236546594, 0.659, 0.6677294971753587), (0.696848424212106, 0.6974796735103723, 0.696848424212106, 0.6940276158071101)]"
512,32,35,relu,0.5,Adam,"[(0.7155, 0.7320283766736007, 0.7155, 0.7121142565075763), (0.667, 0.7163170967839735, 0.667, 0.6741770571051482), (0.7105, 0.7227590270372657, 0.7105, 0.7085087964792144), (0.583, 0.672940993854206, 0.583, 0.5661449443373403), (0.7208604302151076, 0.7297461302128079, 0.7208604302151076, 0.7175935495025362)]"
512,32,60,relu,0.2,Adam,"[(0.679, 0.6830968187334387, 0.679, 0.6786762744097784), (0.653, 0.6646941248562712, 0.653, 0.6569710252062018), (0.681, 0.6924450687723495, 0.681, 0.6836110338655326), (0.673, 0.6893987463466339, 0.673, 0.676751662730044), (0.656328164082041, 0.6750391245422078, 0.656328164082041, 0.6608205222500284)]"
512,32,60,relu,0.5,Adam,"[(0.695, 0.7127815596482772, 0.695, 0.6887867868602499), (0.676, 0.7196892239775944, 0.676, 0.6780815308668966), (0.702, 0.738792383860407, 0.702, 0.704935735902601), (0.685, 0.7259541727416183, 0.685, 0.6892125398876638), (0.6708354177088545, 0.705873606799244, 0.6708354177088545, 0.6711195768797791)]"
512,32,100,relu,0.2,Adam,"[(0.649, 0.656873153155132, 0.649, 0.6496025887526126), (0.641, 0.6616575433726376, 0.641, 0.6478154811699437), (0.6595, 0.669231952419398, 0.6595, 0.6548716607413355), (0.6965, 0.7090548141155804, 0.6965, 0.6995442132813702), (0.6723361680840421, 0.680681306060172, 0.6723361680840421, 0.673129417475796)]"
512,32,100,relu,0.5,Adam,"[(0.649, 0.6993552396865531, 0.649, 0.6515703013008083), (0.695, 0.7034023532474435, 0.695, 0.6900048574551793), (0.701, 0.7247352703825287, 0.701, 0.6987955671265037), (0.7, 0.7268728784991042, 0.7, 0.6995410737447101), (0.5182591295647824, 0.612645387439242, 0.5182591295647824, 0.49445271874616564)]"
512,64,35,relu,0.2,Adam,"[(0.6785, 0.6828464253583854, 0.6785, 0.6774990152377822), (0.658, 0.6714130406574066, 0.658, 0.6568696788519222), (0.694, 0.7053318606754018, 0.694, 0.6973357226877802), (0.6565, 0.6638813158918354, 0.6565, 0.6576987739199087), (0.6913456728364182, 0.6992326979078406, 0.6913456728364182, 0.6945219338924048)]"
512,64,35,relu,0.5,Adam,"[(0.6725, 0.7196597732596705, 0.6725, 0.6723019825571767), (0.664, 0.7207256596117924, 0.664, 0.672749684594093), (0.696, 0.7228918017979464, 0.696, 0.7005659447211413), (0.5855, 0.679507259071513, 0.5855, 0.5869130519784085), (0.7098549274637319, 0.7245235671182061, 0.7098549274637319, 0.7067405947149221)]"
512,64,60,relu,0.2,Adam,"[(0.6785, 0.6845897460192822, 0.6785, 0.6795800179888436), (0.667, 0.6781729701305385, 0.667, 0.6672171236352024), (0.674, 0.6803339728055223, 0.674, 0.675424942081441), (0.654, 0.6621987907783864, 0.654, 0.6574127409628688), (0.695847923961981, 0.6958664837866858, 0.695847923961981, 0.6949817192359622)]"
512,64,60,relu,0.5,Adam,"[(0.499, 0.6292190466013804, 0.499, 0.4774574824867523), (0.6975, 0.7216847992913586, 0.6975, 0.6936931604066479), (0.697, 0.7218974856496079, 0.697, 0.6968257771485847), (0.6425, 0.7013391846387331, 0.6425, 0.6532480921685343), (0.7098549274637319, 0.7341844635619609, 0.7098549274637319, 0.7096212510117191)]"
512,64,100,relu,0.2,Adam,"[(0.6395, 0.6601608485217283, 0.6395, 0.6454292960935886), (0.6915, 0.6951987753388401, 0.6915, 0.6909995041093994), (0.691, 0.6939378852715895, 0.691, 0.6900668913302791), (0.674, 0.682451539359902, 0.674, 0.6774000941584989), (0.6833416708354177, 0.6865204240032323, 0.6833416708354177, 0.683601350703517)]"
512,64,100,relu,0.5,Adam,"[(0.6845, 0.7000269296837613, 0.6845, 0.6793202917759286), (0.7035, 0.7208007897093112, 0.7035, 0.7044739615088089), (0.6705, 0.6839836789639064, 0.6705, 0.6647600033592536), (0.657, 0.692857616881597, 0.657, 0.6476033736953593), (0.5117558779389695, 0.627119545130028, 0.5117558779389695, 0.48773352540759624)]"
