Num Units,Batch Size,Epochs,Dense Activation,drop,optimizer,"Fold Results (accuracy, precision, recall, f1)"
32,32,100,relu,0.2,Adam,"[(0.9838888888888889, 0.9841038112259134, 0.9838888888888889, 0.9838226119011911), (0.9894444444444445, 0.9894662037110101, 0.9894444444444445, 0.989445244454918), (0.9905555555555555, 0.9906554920751738, 0.9905555555555555, 0.9904975249946071), (0.9916666666666667, 0.9917059837830852, 0.9916666666666667, 0.9916456567681704), (0.9944413563090606, 0.9944466425491932, 0.9944413563090606, 0.9944143680411371)]"
32,32,100,relu,0.5,Adam,"[(0.9805555555555555, 0.981276328784568, 0.9805555555555555, 0.9802869571580204), (0.985, 0.9850874217636801, 0.985, 0.9850311363909184), (0.975, 0.9751683050549792, 0.975, 0.9750008422469368), (0.9833333333333333, 0.9835902583443067, 0.9833333333333333, 0.9832837690368769), (0.9838799332962757, 0.9841522997564515, 0.9838799332962757, 0.983727659370137)]"
32,64,35,relu,0.2,Adam,"[(0.9816666666666667, 0.981942162871259, 0.9816666666666667, 0.981574937290535), (0.9883333333333333, 0.9884675257600722, 0.9883333333333333, 0.9882814948318728), (0.9916666666666667, 0.9916581330161952, 0.9916666666666667, 0.9916340703751131), (0.9911111111111112, 0.9911566044279667, 0.9911111111111112, 0.9910313339720551), (0.9899944413563091, 0.9900824138842881, 0.9899944413563091, 0.9899515441584088)]"
32,64,35,relu,0.5,Adam,"[(0.9566666666666667, 0.9607717939103771, 0.9566666666666667, 0.9565210009789323), (0.9733333333333334, 0.9742051900389694, 0.9733333333333334, 0.9732026964255217), (0.9677777777777777, 0.968342549589765, 0.9677777777777777, 0.9676944985939834), (0.9483333333333334, 0.9480361489992721, 0.9483333333333334, 0.947597127244534), (0.9733185102834908, 0.9737607422452526, 0.9733185102834908, 0.9732638235788165)]"
32,64,60,relu,0.2,Adam,"[(0.9872222222222222, 0.9873842958475153, 0.9872222222222222, 0.9870626263312829), (0.9933333333333333, 0.9933565032913217, 0.9933333333333333, 0.993315359565151), (0.9927777777777778, 0.9928400966821179, 0.9927777777777778, 0.992709106846316), (0.9888888888888889, 0.9889746811368445, 0.9888888888888889, 0.9887881497061448), (0.9894385769872152, 0.9894295510902273, 0.9894385769872152, 0.9894258318745432)]"
32,64,60,relu,0.5,Adam,"[(0.9811111111111112, 0.9811409616504649, 0.9811111111111112, 0.9809802617693236), (0.98, 0.9802155114465735, 0.98, 0.9798837392350548), (0.9605555555555556, 0.9611832652061256, 0.9605555555555556, 0.9607851924699777), (0.9777777777777777, 0.9779688820084668, 0.9777777777777777, 0.9776326758742936), (0.9861033907726515, 0.9863002087351325, 0.9861033907726515, 0.9859530077409486)]"
32,64,100,relu,0.2,Adam,"[(0.9883333333333333, 0.988350520369286, 0.9883333333333333, 0.9882267561759687), (0.9938888888888889, 0.9939373603635566, 0.9938888888888889, 0.993876385213673), (0.9872222222222222, 0.9873424188798111, 0.9872222222222222, 0.9871718450159369), (0.9955555555555555, 0.9955561034893933, 0.9955555555555555, 0.9955457040956404), (0.9922178988326849, 0.9922482822356201, 0.9922178988326849, 0.9921978370684283)]"
32,64,100,relu,0.5,Adam,"[(0.9772222222222222, 0.9783718211694127, 0.9772222222222222, 0.976902172302665), (0.9855555555555555, 0.9857971390854008, 0.9855555555555555, 0.9854761188325476), (0.9816666666666667, 0.9817353463591242, 0.9816666666666667, 0.9814587417261024), (0.9844444444444445, 0.9847519706945493, 0.9844444444444445, 0.9842984340946598), (0.9833240689271817, 0.9836271760573739, 0.9833240689271817, 0.9831495078487525)]"
64,8,35,relu,0.2,Adam,"[(0.985, 0.9853107461962821, 0.985, 0.9848770863532547), (0.9972222222222222, 0.9972323628667532, 0.9972222222222222, 0.9972137708818765), (0.9861111111111112, 0.9863483987012227, 0.9861111111111112, 0.9860859830641279), (0.9816666666666667, 0.9819386250656917, 0.9816666666666667, 0.9816773590326607), (0.9922178988326849, 0.9922244467398553, 0.9922178988326849, 0.9922030338660163)]"
64,8,35,relu,0.5,Adam,"[(0.9777777777777777, 0.9787627353780629, 0.9777777777777777, 0.97743246743626), (0.9827777777777778, 0.9829110185792653, 0.9827777777777778, 0.9826746137833303), (0.9877777777777778, 0.9879468669723279, 0.9877777777777778, 0.9876656789298454), (0.9794444444444445, 0.9796679932725543, 0.9794444444444445, 0.979257509378268), (0.9722067815453029, 0.9724834667337064, 0.9722067815453029, 0.9720986418420511)]"
64,8,60,relu,0.2,Adam,"[(0.9883333333333333, 0.9883861576505133, 0.9883333333333333, 0.9882765477682302), (0.9927777777777778, 0.9927917843122804, 0.9927777777777778, 0.992765102891853), (0.9894444444444445, 0.989495695591352, 0.9894444444444445, 0.9893533199725623), (0.9922222222222222, 0.9923099336377772, 0.9922222222222222, 0.9921425888491928), (0.9933296275708727, 0.993350146270946, 0.9933296275708727, 0.9932720423542852)]"
64,8,60,relu,0.5,Adam,"[(0.9822222222222222, 0.9824035772040663, 0.9822222222222222, 0.9820666758677347), (0.99, 0.9901026136760748, 0.99, 0.9899314452558938), (0.9883333333333333, 0.988343038754869, 0.9883333333333333, 0.9882522135576275), (0.9761111111111112, 0.9760557679591843, 0.9761111111111112, 0.9760687092856957), (0.9877709838799333, 0.987864745620011, 0.9877709838799333, 0.9877310391498688)]"
64,8,100,relu,0.2,Adam,"[(0.9883333333333333, 0.9883057964490407, 0.9883333333333333, 0.9882638204199052), (0.9877777777777778, 0.9878860452114058, 0.9877777777777778, 0.9877694985289873), (0.9911111111111112, 0.9911277898864796, 0.9911111111111112, 0.9910797399481002), (0.9916666666666667, 0.9916759453474482, 0.9916666666666667, 0.9916275721145825), (0.991106170094497, 0.9910830608607146, 0.991106170094497, 0.9910532505160152)]"
64,8,100,relu,0.5,Adam,"[(0.9888888888888889, 0.9890269588716438, 0.9888888888888889, 0.9887700261609083), (0.9916666666666667, 0.9917669698455058, 0.9916666666666667, 0.9915902282654353), (0.9811111111111112, 0.9816116291116292, 0.9811111111111112, 0.9809919955891654), (0.9872222222222222, 0.9873838907257005, 0.9872222222222222, 0.9871447738503281), (0.9933296275708727, 0.9933806009971048, 0.9933296275708727, 0.9932728700121297)]"
64,32,35,relu,0.2,Adam,"[(0.9922222222222222, 0.9922390589979909, 0.9922222222222222, 0.9921994562625163), (0.9944444444444445, 0.9945146075092847, 0.9944444444444445, 0.9944398998582604), (0.9911111111111112, 0.9911020265913821, 0.9911111111111112, 0.9910425332696842), (0.9927777777777778, 0.9927937448995019, 0.9927777777777778, 0.9927559415547307), (0.9872151195108394, 0.9874270125742477, 0.9872151195108394, 0.9872168759858366)]"
64,32,35,relu,0.5,Adam,"[(0.9683333333333334, 0.9704008894814277, 0.9683333333333334, 0.9681266398267983), (0.9694444444444444, 0.9702197453667509, 0.9694444444444444, 0.9693311765208118), (0.9777777777777777, 0.9780803882829013, 0.9777777777777777, 0.977654729447977), (0.965, 0.9670171254900377, 0.965, 0.9649418948146389), (0.9788771539744302, 0.9789135097019341, 0.9788771539744302, 0.9788336571060637)]"
64,32,60,relu,0.2,Adam,"[(0.9927777777777778, 0.9928472647925971, 0.9927777777777778, 0.9927402479212537), (0.9933333333333333, 0.9933428899648319, 0.9933333333333333, 0.9933324730799207), (0.9894444444444445, 0.9894295149250303, 0.9894444444444445, 0.9893961576208804), (0.9911111111111112, 0.9911898204814362, 0.9911111111111112, 0.9910638282309118), (0.9933296275708727, 0.9933240462183088, 0.9933296275708727, 0.993285741539168)]"
64,32,60,relu,0.5,Adam,"[(0.9816666666666667, 0.9819024650565804, 0.9816666666666667, 0.9814478669174669), (0.9888888888888889, 0.9890079617516941, 0.9888888888888889, 0.9888078757701472), (0.9861111111111112, 0.9862767082227237, 0.9861111111111112, 0.9859741346691907), (0.985, 0.9850764850993906, 0.985, 0.9849158334080781), (0.9833240689271817, 0.9835435641810016, 0.9833240689271817, 0.9833699675773917)]"
64,32,100,relu,0.2,Adam,"[(0.9916666666666667, 0.9916481235752442, 0.9916666666666667, 0.9916241971193104), (0.9911111111111112, 0.9912331380881422, 0.9911111111111112, 0.9911042756898906), (0.99, 0.9899796934492682, 0.99, 0.9899364268994236), (0.9961111111111111, 0.9961450387967249, 0.9961111111111111, 0.9960850004033038), (0.9938854919399667, 0.9938801897339953, 0.9938854919399667, 0.9938679976304552)]"
64,32,100,relu,0.5,Adam,"[(0.9827777777777778, 0.983208981662557, 0.9827777777777778, 0.9823970062692338), (0.9922222222222222, 0.9922953216374268, 0.9922222222222222, 0.9921989458034869), (0.9861111111111112, 0.9863600120742564, 0.9861111111111112, 0.9860441202677105), (0.99, 0.9901323217269565, 0.99, 0.9898755839910122), (0.9883268482490273, 0.9884903504856715, 0.9883268482490273, 0.9881892261700126)]"
64,64,35,relu,0.2,Adam,"[(0.9916666666666667, 0.9917273274588145, 0.9916666666666667, 0.9916301100404836), (0.9938888888888889, 0.9939004164709667, 0.9938888888888889, 0.9938732774873398), (0.9916666666666667, 0.9917574593301247, 0.9916666666666667, 0.9916185185764695), (0.9961111111111111, 0.9961144899460889, 0.9961111111111111, 0.9960979674933164), (0.9922178988326849, 0.9923486904489422, 0.9922178988326849, 0.9921472359328432)]"
64,64,35,relu,0.5,Adam,"[(0.975, 0.9758602158013718, 0.975, 0.9744072277219715), (0.9861111111111112, 0.9861680415976072, 0.9861111111111112, 0.9860560481099405), (0.9794444444444445, 0.9796970993532347, 0.9794444444444445, 0.9793779194157664), (0.98, 0.9804589880007051, 0.98, 0.9798492668015711), (0.9822123401889938, 0.9826453096659742, 0.9822123401889938, 0.9820651775406413)]"
64,64,60,relu,0.2,Adam,"[(0.9911111111111112, 0.9911917023071776, 0.9911111111111112, 0.9910484291945812), (0.99, 0.9900530962612033, 0.99, 0.9899976223590986), (0.9905555555555555, 0.990640194356742, 0.9905555555555555, 0.9905360718799504), (0.9927777777777778, 0.9928553669445286, 0.9927777777777778, 0.992726782149575), (0.9922178988326849, 0.9922160473479374, 0.9922178988326849, 0.9921767901659457)]"
64,64,60,relu,0.5,Adam,"[(0.9805555555555555, 0.9806207313733397, 0.9805555555555555, 0.9804463104257143), (0.9844444444444445, 0.9847266106045144, 0.9844444444444445, 0.9844271285818912), (0.9844444444444445, 0.9846828037456975, 0.9844444444444445, 0.9842571963272214), (0.9894444444444445, 0.9895580167571946, 0.9894444444444445, 0.9893606673677151), (0.981100611450806, 0.9811944862386143, 0.981100611450806, 0.9811101607613161)]"
64,64,100,relu,0.2,Adam,"[(0.9938888888888889, 0.9939083595070313, 0.9938888888888889, 0.9938784070462905), (0.9922222222222222, 0.9922541502766183, 0.9922222222222222, 0.9922088811857502), (0.9894444444444445, 0.9894630258595981, 0.9894444444444445, 0.9893521630446195), (0.9911111111111112, 0.991102874076483, 0.9911111111111112, 0.9910856998780634), (0.9899944413563091, 0.990051613132491, 0.9899944413563091, 0.9899631981730573)]"
64,64,100,relu,0.5,Adam,"[(0.9738888888888889, 0.9746401259559156, 0.9738888888888889, 0.9734485144906896), (0.9838888888888889, 0.9840253220074234, 0.9838888888888889, 0.9837930152324635), (0.99, 0.9901039566379657, 0.99, 0.9898912974865132), (0.9838888888888889, 0.9839295928176572, 0.9838888888888889, 0.9838283670324994), (0.9916620344635909, 0.991747724684729, 0.9916620344635909, 0.9915433235256115)]"
128,8,35,relu,0.2,Adam,"[(0.99, 0.9900759969602346, 0.99, 0.9899769095608298), (0.995, 0.9950070580108422, 0.995, 0.9949887020817254), (0.9911111111111112, 0.9911239846634319, 0.9911111111111112, 0.9911115443268467), (0.9938888888888889, 0.9939374335836028, 0.9938888888888889, 0.993856433247346), (0.9938854919399667, 0.9938628326965675, 0.9938854919399667, 0.9938615542399143)]"
128,8,35,relu,0.5,Adam,"[(0.985, 0.9851576335997326, 0.985, 0.9848619422524965), (0.9838888888888889, 0.9840908872347577, 0.9838888888888889, 0.9837309223703048), (0.9711111111111111, 0.9726865387893645, 0.9711111111111111, 0.9710733028961059), (0.9833333333333333, 0.9834814917730049, 0.9833333333333333, 0.9832165390686765), (0.9894385769872152, 0.9895271874725964, 0.9894385769872152, 0.9894011908245638)]"
128,8,60,relu,0.2,Adam,"[(0.9911111111111112, 0.9911143927131727, 0.9911111111111112, 0.9910885011031816), (0.9944444444444445, 0.9944829482948295, 0.9944444444444445, 0.9944301195657359), (0.99, 0.9900588532726731, 0.99, 0.9899575033489016), (0.9911111111111112, 0.9911671727274565, 0.9911111111111112, 0.9910862293502795), (0.9922178988326849, 0.9922063042560904, 0.9922178988326849, 0.9922038305861011)]"
128,8,60,relu,0.5,Adam,"[(0.9844444444444445, 0.9846895009618973, 0.9844444444444445, 0.9842623009380905), (0.9927777777777778, 0.9928259455840225, 0.9927777777777778, 0.9927481490506792), (0.9805555555555555, 0.9809021263826756, 0.9805555555555555, 0.9805437414853597), (0.9855555555555555, 0.9858027561358198, 0.9855555555555555, 0.9854592564800946), (0.9877709838799333, 0.9879448682296901, 0.9877709838799333, 0.9877572219145127)]"
128,8,100,relu,0.2,Adam,"[(0.9911111111111112, 0.9911926672516382, 0.9911111111111112, 0.9910418274085948), (0.995, 0.9950220934204582, 0.995, 0.9949895752477351), (0.9888888888888889, 0.9889416529958329, 0.9888888888888889, 0.9888132424412281), (0.9972222222222222, 0.9972342024394574, 0.9972222222222222, 0.9972146937297203), (0.9949972206781545, 0.9950375957296913, 0.9949972206781545, 0.9949741465314985)]"
128,8,100,relu,0.5,Adam,"[(0.9877777777777778, 0.987938596491228, 0.9877777777777778, 0.9876441010546971), (0.9838888888888889, 0.9839465270378317, 0.9838888888888889, 0.9839062002209218), (0.9922222222222222, 0.9922909931710995, 0.9922222222222222, 0.9921191180832855), (0.9911111111111112, 0.9911686827693726, 0.9911111111111112, 0.9910893461330667), (0.9927737632017788, 0.9928513954975828, 0.9927737632017788, 0.9927223718833011)]"
128,32,35,relu,0.2,Adam,"[(0.9894444444444445, 0.9894992518398911, 0.9894444444444445, 0.989424761697973), (0.9888888888888889, 0.988877234415092, 0.9888888888888889, 0.9888474198447612), (0.9905555555555555, 0.990611330792317, 0.9905555555555555, 0.9904786163322877), (0.995, 0.9949980112951388, 0.995, 0.9949947449255802), (0.9927737632017788, 0.9928447234135593, 0.9927737632017788, 0.9926886160102871)]"
128,32,35,relu,0.5,Adam,"[(0.98, 0.9798827423954122, 0.98, 0.9798718626280118), (0.9822222222222222, 0.9824679011770705, 0.9822222222222222, 0.9821587918889357), (0.9905555555555555, 0.9906755190095666, 0.9905555555555555, 0.9904266499898811), (0.9888888888888889, 0.9890199397526115, 0.9888888888888889, 0.9888225719568751), (0.9883268482490273, 0.9884388731858696, 0.9883268482490273, 0.9882784227915297)]"
128,32,60,relu,0.2,Adam,"[(0.9905555555555555, 0.990627899712572, 0.9905555555555555, 0.9905162404444641), (0.9944444444444445, 0.9944723702566222, 0.9944444444444445, 0.9944340129444564), (0.9938888888888889, 0.9939781055247912, 0.9938888888888889, 0.9938646393126803), (0.9911111111111112, 0.9912164937561877, 0.9911111111111112, 0.9910650924598), (0.991106170094497, 0.9911730454603843, 0.991106170094497, 0.9910825559455104)]"
128,32,60,relu,0.5,Adam,"[(0.9816666666666667, 0.9822444444444445, 0.9816666666666667, 0.9813567649281933), (0.9894444444444445, 0.9895876596643859, 0.9894444444444445, 0.9894116589433869), (0.9861111111111112, 0.9861401879413926, 0.9861111111111112, 0.9860091436817164), (0.99, 0.9900785108990064, 0.99, 0.9899488971685989), (0.9922178988326849, 0.9923042071691773, 0.9922178988326849, 0.9921552629222228)]"
128,32,100,relu,0.2,Adam,"[(0.9922222222222222, 0.9923010062879358, 0.9922222222222222, 0.9921604523860184), (0.9922222222222222, 0.9922438910557723, 0.9922222222222222, 0.9922165276354131), (0.9888888888888889, 0.9890288475809047, 0.9888888888888889, 0.9888142523720651), (0.9911111111111112, 0.9911617967714448, 0.9911111111111112, 0.9910634487792414), (0.9899944413563091, 0.9899953094060835, 0.9899944413563091, 0.9899610117999287)]"
128,32,100,relu,0.5,Adam,"[(0.9877777777777778, 0.9878130677899483, 0.9877777777777778, 0.9876753156849327), (0.9944444444444445, 0.9944829482948295, 0.9944444444444445, 0.9944301195657359), (0.99, 0.9900939616291794, 0.99, 0.9899085259355007), (0.99, 0.9901171038156448, 0.99, 0.989914243714317), (0.9899944413563091, 0.9900176501129864, 0.9899944413563091, 0.9899518508315682)]"
128,64,35,relu,0.2,Adam,"[(0.9905555555555555, 0.9906655755591927, 0.9905555555555555, 0.9904969065108448), (0.9927777777777778, 0.9927939008165418, 0.9927777777777778, 0.9927711755641038), (0.9905555555555555, 0.9905819233304708, 0.9905555555555555, 0.990478350230494), (0.9944444444444445, 0.9944857214506808, 0.9944444444444445, 0.994430928352647), (0.9938854919399667, 0.9938944594010866, 0.9938854919399667, 0.993860350397522)]"
128,64,35,relu,0.5,Adam,"[(0.9816666666666667, 0.9819375727158379, 0.9816666666666667, 0.9815251883237117), (0.9822222222222222, 0.9827885360747067, 0.9822222222222222, 0.982184390759957), (0.9838888888888889, 0.9840704555769477, 0.9838888888888889, 0.9838158263961354), (0.9755555555555555, 0.9760745123772123, 0.9755555555555555, 0.975523604325021), (0.9883268482490273, 0.9884177268590277, 0.9883268482490273, 0.9882540631137335)]"
128,64,60,relu,0.2,Adam,"[(0.9911111111111112, 0.9911859306110773, 0.9911111111111112, 0.9910581595091423), (0.9944444444444445, 0.9944524634797423, 0.9944444444444445, 0.9944350002852788), (0.9911111111111112, 0.9911854369516555, 0.9911111111111112, 0.991011240373661), (0.9922222222222222, 0.9922740349589005, 0.9922222222222222, 0.9921902566259521), (0.9883268482490273, 0.9883015658808707, 0.9883268482490273, 0.9882900102918596)]"
128,64,60,relu,0.5,Adam,"[(0.9827777777777778, 0.9832169418362013, 0.9827777777777778, 0.9826436903056232), (0.9861111111111112, 0.9866106589656077, 0.9861111111111112, 0.986118141063087), (0.9877777777777778, 0.9879082048153985, 0.9877777777777778, 0.9876814940534276), (0.9877777777777778, 0.9878677963839007, 0.9877777777777778, 0.9877006675082258), (0.9899944413563091, 0.9900912778382046, 0.9899944413563091, 0.9899527144379817)]"
128,64,100,relu,0.2,Adam,"[(0.9933333333333333, 0.9933606458855366, 0.9933333333333333, 0.9933175535235936), (0.9883333333333333, 0.9883772048137984, 0.9883333333333333, 0.9883100534124083), (0.99, 0.9900214686070942, 0.99, 0.989954534459662), (0.9933333333333333, 0.9933364328229989, 0.9933333333333333, 0.9933202343436514), (0.9944413563090606, 0.9944659625031174, 0.9944413563090606, 0.9944078574765438)]"
128,64,100,relu,0.5,Adam,"[(0.9877777777777778, 0.9880173585789015, 0.9877777777777778, 0.9876370305163114), (0.9916666666666667, 0.991678918936742, 0.9916666666666667, 0.9916363158195034), (0.9922222222222222, 0.9922496073461636, 0.9922222222222222, 0.9921191129532558), (0.9883333333333333, 0.9884596563723359, 0.9883333333333333, 0.9882550731636746), (0.9927737632017788, 0.9928158371891607, 0.9927737632017788, 0.9927343455414398)]"
512,8,35,relu,0.2,Adam,"[(0.9905555555555555, 0.9905964540901863, 0.9905555555555555, 0.9905094354358693), (0.9938888888888889, 0.9938922848383206, 0.9938888888888889, 0.9938804883922957), (0.9927777777777778, 0.9927444249168171, 0.9927777777777778, 0.9927482686343237), (0.995, 0.9950448471535787, 0.995, 0.9949766429406822), (0.9933296275708727, 0.993341088091998, 0.9933296275708727, 0.9933138821637538)]"
512,8,35,relu,0.5,Adam,"[(0.9844444444444445, 0.9844829855646869, 0.9844444444444445, 0.9843783503472653), (0.9938888888888889, 0.9939411851632924, 0.9938888888888889, 0.9938472420597833), (0.9833333333333333, 0.9836548743127105, 0.9833333333333333, 0.9832955935356047), (0.9866666666666667, 0.9869507673619611, 0.9866666666666667, 0.9866100312471463), (0.9772095608671484, 0.9777338122110824, 0.9772095608671484, 0.9770137826705827)]"
512,8,60,relu,0.2,Adam,"[(0.97, 0.9705604518630503, 0.97, 0.9699307613685225), (0.9922222222222222, 0.9922305572959744, 0.9922222222222222, 0.9921848414098966), (0.9911111111111112, 0.9911094140148552, 0.9911111111111112, 0.9910584260593653), (0.9933333333333333, 0.9933691926418718, 0.9933333333333333, 0.9933171711518155), (0.9933296275708727, 0.9933842639035599, 0.9933296275708727, 0.9932578312874687)]"
512,8,60,relu,0.5,Adam,"[(0.9838888888888889, 0.9842013469639647, 0.9838888888888889, 0.9836943664486595), (0.9927777777777778, 0.9928564142915429, 0.9927777777777778, 0.9927304765323078), (0.9877777777777778, 0.9878868923750156, 0.9877777777777778, 0.9876949442211431), (0.9894444444444445, 0.9895285133068139, 0.9894444444444445, 0.9893589899222188), (0.9916620344635909, 0.9916806341742006, 0.9916620344635909, 0.9916189913375808)]"
512,8,100,relu,0.2,Adam,"[(0.9894444444444445, 0.9894646177738744, 0.9894444444444445, 0.9893613489750094), (0.995, 0.99502476579423, 0.995, 0.9949952231678473), (0.9944444444444445, 0.9944906770233486, 0.9944444444444445, 0.9944107165704519), (0.9944444444444445, 0.9944528312544801, 0.9944444444444445, 0.9944084555700377), (0.9949972206781545, 0.9950238840158189, 0.9949972206781545, 0.9949737758353627)]"
512,8,100,relu,0.5,Adam,"[(0.9827777777777778, 0.9829312186204195, 0.9827777777777778, 0.982670613171325), (0.9861111111111112, 0.9862494705553481, 0.9861111111111112, 0.986081908819911), (0.9805555555555555, 0.9808100501034475, 0.9805555555555555, 0.9805144472000514), (0.9772222222222222, 0.9780363782155042, 0.9772222222222222, 0.9771822194899117), (0.990550305725403, 0.9906209822832086, 0.990550305725403, 0.9905271715621424)]"
512,32,35,relu,0.2,Adam,"[(0.9916666666666667, 0.9916974073591251, 0.9916666666666667, 0.9916390679412435), (0.99, 0.9900540492645756, 0.99, 0.9900015160423161), (0.99, 0.989971651717886, 0.99, 0.9899421320146365), (0.99, 0.9901035498091854, 0.99, 0.9899706662359636), (0.9961089494163424, 0.9961269102939594, 0.9961089494163424, 0.9960881597164266)]"
512,32,35,relu,0.5,Adam,"[(0.9866666666666667, 0.9870415176522662, 0.9866666666666667, 0.9866047580695636), (0.9883333333333333, 0.9885714587206068, 0.9883333333333333, 0.9883213738942568), (0.9888888888888889, 0.9889402151734836, 0.9888888888888889, 0.9887573031907199), (0.9855555555555555, 0.9856475766411121, 0.9855555555555555, 0.9855109567457876), (0.9916620344635909, 0.9916585187047553, 0.9916620344635909, 0.9915935490201045)]"
512,32,60,relu,0.2,Adam,"[(0.9911111111111112, 0.9911207512503827, 0.9911111111111112, 0.9910826297166171), (0.9972222222222222, 0.9972305140961857, 0.9972222222222222, 0.9972180031309914), (0.9905555555555555, 0.9905951240042297, 0.9905555555555555, 0.9905441066298729), (0.9938888888888889, 0.9939265141156377, 0.9938888888888889, 0.9938735339940671), (0.9955530850472485, 0.9955788293466269, 0.9955530850472485, 0.9955473286317171)]"
512,32,60,relu,0.5,Adam,"[(0.9888888888888889, 0.9889819429360722, 0.9888888888888889, 0.9888368355145407), (0.9916666666666667, 0.9918355498970258, 0.9916666666666667, 0.991670843107764), (0.9916666666666667, 0.9916954059577299, 0.9916666666666667, 0.9915833414517906), (0.9916666666666667, 0.9916704174620301, 0.9916666666666667, 0.9916258420211062), (0.9894385769872152, 0.9894631617470653, 0.9894385769872152, 0.989415675794098)]"
